FIPS State Code,FIPS County Code,County Name,State,CBSA Number,"One-Unit
Limit","Two-Unit
Limit","Three-Unit
Limit","Four-Unit
Limit"
06,107,TULARE COUNTY,CA,47300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
06,109,TUOLUMNE COUNTY,CA,43760,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
06,111,VENTURA COUNTY,CA,37100,"$1,035,000 ","$1,325,000 ","$1,601,600 ","$1,990,450 "
06,113,YOLO COUNTY,CA,40900,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
06,115,YUBA COUNTY,CA,49700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,001,ADAMS COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,003,ALAMOSA COUNTY,CO,10480,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,005,ARAPAHOE COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,007,ARCHULETA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,009,BACA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,011,BENT COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,013,BOULDER COUNTY,CO,14500,"$879,750 ","$1,126,250 ","$1,361,350 ","$1,691,850 "
08,014,BROOMFIELD COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,015,CHAFFEE COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,017,CHEYENNE COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,019,CLEAR CREEK COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,021,CONEJOS COUNTY,CO,10480,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,023,COSTILLA COUNTY,CO,10480,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,025,CROWLEY COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,027,CUSTER COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,029,DELTA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,031,DENVER COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,033,DOLORES COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,035,DOUGLAS COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,037,EAGLE COUNTY,CO,20780,"$1,249,125 ","$1,599,375 ","$1,933,200 ","$2,402,625 "
08,039,ELBERT COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,041,EL PASO COUNTY,CO,17820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,043,FREMONT COUNTY,CO,15860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,045,GARFIELD COUNTY,CO,40090,"$1,209,750 ","$1,548,975 ","$1,872,225 ","$2,326,875 "
08,047,GILPIN COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,049,GRAND COUNTY,CO,99999,"$883,200 ","$1,130,650 ","$1,366,700 ","$1,698,500 "
08,051,GUNNISON COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,053,HINSDALE COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,055,HUERFANO COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,057,JACKSON COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,059,JEFFERSON COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,061,KIOWA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,063,KIT CARSON COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,065,LAKE COUNTY,CO,14720,"$1,092,500 ","$1,398,600 ","$1,690,600 ","$2,101,000 "
08,067,LA PLATA COUNTY,CO,20420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,069,LARIMER COUNTY,CO,22660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,071,LAS ANIMAS COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,073,LINCOLN COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,075,LOGAN COUNTY,CO,44540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,077,MESA COUNTY,CO,24300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,079,MINERAL COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,081,MOFFAT COUNTY,CO,44460,"$1,089,050 ","$1,394,200 ","$1,685,250 ","$2,094,350 "
08,083,MONTEZUMA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,085,MONTROSE COUNTY,CO,33940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,087,MORGAN COUNTY,CO,22820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,089,OTERO COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,091,OURAY COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,093,PARK COUNTY,CO,19740,"$862,500 ","$1,104,150 ","$1,334,700 ","$1,658,700 "
08,095,PHILLIPS COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,097,PITKIN COUNTY,CO,40090,"$1,209,750 ","$1,548,975 ","$1,872,225 ","$2,326,875 "
08,099,PROWERS COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,101,PUEBLO COUNTY,CO,39380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,103,RIO BLANCO COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,105,RIO GRANDE COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,107,ROUTT COUNTY,CO,44460,"$1,089,050 ","$1,394,200 ","$1,685,250 ","$2,094,350 "
08,109,SAGUACHE COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,111,SAN JUAN COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,113,SAN MIGUEL COUNTY,CO,99999,"$994,750 ","$1,273,450 ","$1,539,350 ","$1,913,000 "
08,115,SEDGWICK COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,117,SUMMIT COUNTY,CO,14720,"$1,092,500 ","$1,398,600 ","$1,690,600 ","$2,101,000 "
08,119,TELLER COUNTY,CO,17820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,121,WASHINGTON COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,123,WELD COUNTY,CO,24540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
08,125,YUMA COUNTY,CO,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,110,Capitol Planning Region,CT,25540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,120,Greater Bridgeport Planning Region,CT,14860,"$977,500 ","$1,251,400 ","$1,512,650 ","$1,879,850 "
09,130,Lower Connecticut River Valley Planning Region,CT,25540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,140,Naugatuck Valley Planning Region,CT,47930,"$851,000 ","$1,089,450 ","$1,316,900 ","$1,636,550 "
09,150,Northeastern Connecticut Planning Region,CT,39480,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,160,Northwest Hills Planning Region,CT,45860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,170,South Central Connecticut Planning Region,CT,35300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,180,Southeastern Connecticut Planning Region,CT,35980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
09,190,Western Connecticut Planning Region,CT,14860,"$977,500 ","$1,251,400 ","$1,512,650 ","$1,879,850 "
10,001,KENT COUNTY,DE,20100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
10,003,NEW CASTLE COUNTY,DE,37980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
10,005,SUSSEX COUNTY,DE,42580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
11,001,DISTRICT OF COLUMBIA,DC,47900,"$1,249,125 ","$1,599,375 ","$1,933,200 ","$2,402,625 "
12,001,ALACHUA COUNTY,FL,23540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,003,BAKER COUNTY,FL,27260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,005,BAY COUNTY,FL,37460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,007,BRADFORD COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,009,BREVARD COUNTY,FL,37340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,011,BROWARD COUNTY,FL,33100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,013,CALHOUN COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,015,CHARLOTTE COUNTY,FL,39460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,017,CITRUS COUNTY,FL,26140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,019,CLAY COUNTY,FL,27260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,021,COLLIER COUNTY,FL,34940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,023,COLUMBIA COUNTY,FL,29380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,027,DESOTO COUNTY,FL,11580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,029,DIXIE COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,031,DUVAL COUNTY,FL,27260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,033,ESCAMBIA COUNTY,FL,37860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,035,FLAGLER COUNTY,FL,19660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,037,FRANKLIN COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,039,GADSDEN COUNTY,FL,45220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,041,GILCHRIST COUNTY,FL,23540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,043,GLADES COUNTY,FL,17500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,045,GULF COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,047,HAMILTON COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,049,HARDEE COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,051,HENDRY COUNTY,FL,17500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,053,HERNANDO COUNTY,FL,45300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,055,HIGHLANDS COUNTY,FL,42700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,057,HILLSBOROUGH COUNTY,FL,45300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,059,HOLMES COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,061,INDIAN RIVER COUNTY,FL,42680,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,063,JACKSON COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,065,JEFFERSON COUNTY,FL,45220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,067,LAFAYETTE COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,069,LAKE COUNTY,FL,36740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,071,LEE COUNTY,FL,15980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,073,LEON COUNTY,FL,45220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,075,LEVY COUNTY,FL,23540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,077,LIBERTY COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,079,MADISON COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,081,MANATEE COUNTY,FL,35840,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,083,MARION COUNTY,FL,36100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,085,MARTIN COUNTY,FL,38940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,086,MIAMI-DADE COUNTY,FL,33100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,087,MONROE COUNTY,FL,28580,"$990,150 ","$1,267,600 ","$1,532,200 ","$1,904,150 "
12,089,NASSAU COUNTY,FL,27260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,091,OKALOOSA COUNTY,FL,18880,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,093,OKEECHOBEE COUNTY,FL,36380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,095,ORANGE COUNTY,FL,36740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,097,OSCEOLA COUNTY,FL,36740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,099,PALM BEACH COUNTY,FL,33100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,101,PASCO COUNTY,FL,45300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,103,PINELLAS COUNTY,FL,45300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,105,POLK COUNTY,FL,29460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,107,PUTNAM COUNTY,FL,37260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,109,ST. JOHNS COUNTY,FL,27260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,111,ST. LUCIE COUNTY,FL,38940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,113,SANTA ROSA COUNTY,FL,37860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,115,SARASOTA COUNTY,FL,35840,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,117,SEMINOLE COUNTY,FL,36740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,119,SUMTER COUNTY,FL,48680,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,121,SUWANNEE COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,123,TAYLOR COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,125,UNION COUNTY,FL,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,127,VOLUSIA COUNTY,FL,19660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,129,WAKULLA COUNTY,FL,45220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,131,WALTON COUNTY,FL,18880,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
12,133,WASHINGTON COUNTY,FL,37460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,001,APPLING COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,003,ATKINSON COUNTY,GA,20060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,005,BACON COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,007,BAKER COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,009,BALDWIN COUNTY,GA,33300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,011,BANKS COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,013,BARROW COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,015,BARTOW COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,017,BEN HILL COUNTY,GA,22340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,019,BERRIEN COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,021,BIBB COUNTY,GA,31420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,023,BLECKLEY COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,025,BRANTLEY COUNTY,GA,15260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,027,BROOKS COUNTY,GA,46660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,029,BRYAN COUNTY,GA,42340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,031,BULLOCH COUNTY,GA,44340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,033,BURKE COUNTY,GA,12260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,035,BUTTS COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,037,CALHOUN COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,039,CAMDEN COUNTY,GA,28680,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,043,CANDLER COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,045,CARROLL COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,047,CATOOSA COUNTY,GA,16860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,049,CHARLTON COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,051,CHATHAM COUNTY,GA,42340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,053,CHATTAHOOCHEE COUNTY,GA,17980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,055,CHATTOOGA COUNTY,GA,44900,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,057,CHEROKEE COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,059,CLARKE COUNTY,GA,12020,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,061,CLAY COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,063,CLAYTON COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,065,CLINCH COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,067,COBB COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,069,COFFEE COUNTY,GA,20060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,071,COLQUITT COUNTY,GA,34220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,073,COLUMBIA COUNTY,GA,12260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,075,COOK COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,077,COWETA COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,079,CRAWFORD COUNTY,GA,31420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,081,CRISP COUNTY,GA,18380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,083,DADE COUNTY,GA,16860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,085,DAWSON COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,087,DECATUR COUNTY,GA,12460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,089,DEKALB COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,091,DODGE COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,093,DOOLY COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,095,DOUGHERTY COUNTY,GA,10500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,097,DOUGLAS COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,099,EARLY COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,101,ECHOLS COUNTY,GA,46660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,103,EFFINGHAM COUNTY,GA,42340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,105,ELBERT COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,107,EMANUEL COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,109,EVANS COUNTY,GA,44340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,111,FANNIN COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,113,FAYETTE COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,115,FLOYD COUNTY,GA,40660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,117,FORSYTH COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,119,FRANKLIN COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,121,FULTON COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,123,GILMER COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,125,GLASCOCK COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,127,GLYNN COUNTY,GA,15260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,129,GORDON COUNTY,GA,15660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,131,GRADY COUNTY,GA,45620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,133,GREENE COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,135,GWINNETT COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,137,HABERSHAM COUNTY,GA,18460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,139,HALL COUNTY,GA,23580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,141,HANCOCK COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,143,HARALSON COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,145,HARRIS COUNTY,GA,17980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,147,HART COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,149,HEARD COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,151,HENRY COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,153,HOUSTON COUNTY,GA,47580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,155,IRWIN COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,157,JACKSON COUNTY,GA,27600,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,159,JASPER COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,161,JEFF DAVIS COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,163,JEFFERSON COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,165,JENKINS COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,167,JOHNSON COUNTY,GA,20140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,169,JONES COUNTY,GA,31420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,171,LAMAR COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,173,LANIER COUNTY,GA,46660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,175,LAURENS COUNTY,GA,20140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,177,LEE COUNTY,GA,10500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,179,LIBERTY COUNTY,GA,25980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,181,LINCOLN COUNTY,GA,12260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,183,LONG COUNTY,GA,25980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,185,LOWNDES COUNTY,GA,46660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,187,LUMPKIN COUNTY,GA,12060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,189,MCDUFFIE COUNTY,GA,12260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,191,MCINTOSH COUNTY,GA,15260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
13,193,MACON COUNTY,GA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
